HGT_prl,time,lat,lon,TMP_prl,TMP_2m,APCP_sfc
5859.4165,1437847200.0,,,289.25824,297.33414,0.0
5857.4165,1437868800.0,,,288.9301,295.89664,0.0
5855.9165,1437890400.0,,,289.4926,289.6779,0.0
5853.9165,1437912000.0,,,289.13324,289.6154,0.0
5853.9165,1437933600.0,,,289.63324,295.1779,0.0
5851.1665,1437955200.0,,,289.83636,288.3029,0.0
5849.1665,1437976800.0,,,289.33636,285.1779,0.0
5847.1665,1437998400.0,,,289.4926,285.9279,0.0
5846.9165,1438020000.0,,,289.102,283.8654,0.0
5844.1665,1438041600.0,,,288.7426,284.33414,0.0
5840.6665,1438063200.0,,,288.64886,286.2404,0.0
5839.6665,1438084800.0,,,288.3676,286.70914,0.0
5837.4165,1438106400.0,,,287.9145,283.8654,0.0
5836.1665,1438128000.0,,,288.02386,284.1779,0.0
5834.9165,1438149600.0,,,287.852,284.3654,0.0
5834.6665,1438171200.0,,,287.19574,284.4279,0.0
5832.1665,1438192800.0,,,286.83636,284.02164,0.0
5829.4165,1438214400.0,,,285.96136,283.20914,0.0
5826.1665,1438236000.0,,,284.6645,295.52164,0.0
5822.6665,1438257600.0,,,283.82074,295.52164,0.0
5821.9165,1438279200.0,,,283.25824,295.39664,0.0
5822.4165,1438300800.0,,,284.63324,294.83414,0.0
5822.1665,1438322400.0,,,286.6801,289.83414,0.0
5820.9165,1438344000.0,,,287.02386,281.83414,0.0
5815.4165,1438365600.0,,,284.4301,283.5529,0.0
5817.4165,1438387200.0,,,285.2426,279.70914,0.0
5815.4165,1438408800.0,,,286.38324,283.39664,0.0
5812.6665,1438430400.0,,,285.1645,278.52164,0.0
5810.1665,1438452000.0,,,286.27386,283.4904,0.0
5856.6665,1438473600.0,,,291.5551,296.27164,0.0
5855.9165,1438495200.0,,,291.3676,296.52164,0.0
5854.9165,1438516800.0,,,290.6645,297.33414,0.0
5854.9165,1438538400.0,,,290.4926,296.33414,0.0
5853.9165,1438560000.0,,,289.82074,285.1154,0.0
5849.1665,1438581600.0,,,289.1176,282.5529,0.0
5850.1665,1438603200.0,,,289.4926,284.70914,0.0
5847.4165,1438624800.0,,,289.977,286.4279,0.0
5843.9165,1438646400.0,,,289.08636,287.77164,0.0
5841.1665,1438668000.0,,,289.0395,285.14664,0.0
5839.9165,1438689600.0,,,288.852,283.33414,0.0
5837.4165,1438711200.0,,,288.977,285.33414,0.0
5834.1665,1438732800.0,,,288.75824,282.1154,0.0
5833.9165,1438754400.0,,,288.3676,282.52164,0.0
5830.9165,1438776000.0,,,288.9926,285.8029,0.0
5829.6665,1438797600.0,,,288.352,284.70914,0.0
5828.9165,1438819200.0,,,288.102,284.52164,0.0
5826.4165,1438840800.0,,,288.5395,282.8654,0.0
5823.6665,1438862400.0,,,287.727,282.14664,0.0
5820.6665,1438884000.0,,,286.08636,280.4279,0.0
5819.9165,1438905600.0,,,284.89886,282.2404,0.0
5817.4165,1438927200.0,,,284.33636,281.0529,0.0
5812.4165,1438948800.0,,,283.69574,280.8654,0.0
5812.4165,1438970400.0,,,282.9301,285.9904,0.0
5809.4165,1438992000.0,,,283.8051,290.9279,0.0
5807.9165,1439013600.0,,,283.352,281.1779,0.0
5805.4165,1439035200.0,,,284.352,278.08414,0.0
5803.9165,1439056800.0,,,282.977,284.45914,0.0
5801.1665,1439078400.0,,,284.57074,284.64664,0.0
5795.6665,1439100000.0,,,285.602,284.52164,0.0
5793.6665,1439121600.0,,,285.1176,280.3654,0.0
5790.9165,1439143200.0,,,285.21136,279.64664,0.0
5848.6665,1439164800.0,,,290.21136,295.9904,0.0
5849.1665,1439186400.0,,,290.71136,296.1779,0.0
5848.4165,1439208000.0,,,290.1645,296.33414,0.0
5848.6665,1439229600.0,,,290.6645,292.70914,0.0
5846.9165,1439251200.0,,,290.00824,280.64664,0.0
5845.1665,1439272800.0,,,289.6176,284.0529,0.0
5840.4165,1439294400.0,,,288.19574,283.14664,0.0
5840.4165,1439316000.0,,,289.0551,286.02164,0.0
5837.6665,1439337600.0,,,288.96136,286.4279,0.0
5834.9165,1439359200.0,,,288.52386,284.9904,0.0
5832.6665,1439380800.0,,,288.52386,282.08414,0.0
5830.1665,1439402400.0,,,287.96136,280.77164,0.0
5826.9165,1439424000.0,,,287.57074,280.4904,0.0
5823.4165,1439445600.0,,,287.4926,281.02164,0.0
5821.9165,1439467200.0,,,287.3051,283.95914,0.0
5818.9165,1439488800.0,,,287.52386,282.83414,0.0
5815.4165,1439510400.0,,,287.08636,282.7404,0.0
5813.9165,1439532000.0,,,285.58636,279.64664,0.0
5811.6665,1439553600.0,,,285.21136,277.58414,0.0
5804.6665,1439575200.0,,,286.9926,283.58414,0.0
5804.1665,1439596800.0,,,285.82074,279.83414,0.0
5800.6665,1439618400.0,,,283.3051,278.27164,0.0
5797.1665,1439640000.0,,,282.7426,278.1779,0.0
5794.9165,1439661600.0,,,282.1176,282.02164,0.0234375
5791.6665,1439683200.0,,,282.00824,281.8654,0.015625
5789.4165,1439704800.0,,,280.9926,285.14664,0.0
5784.9165,1439726400.0,,,281.727,277.3029,0.0
5780.9165,1439748000.0,,,282.8676,283.5529,0.0
5778.4165,1439769600.0,,,283.8676,286.0529,0.0
5774.1665,1439791200.0,,,284.63324,284.1154,0.0
5769.4165,1439812800.0,,,283.75824,278.08414,0.0
5767.6665,1439834400.0,,,284.227,279.77164,0.0
5838.9165,1439856000.0,,,287.88324,295.4904,0.0
5839.4165,1439877600.0,,,288.21136,295.64664,0.0
5838.9165,1439899200.0,,,288.9926,293.9904,0.0
5836.9165,1439920800.0,,,290.25824,281.89664,0.0
5837.4165,1439942400.0,,,288.9145,282.1779,0.0
5836.4165,1439964000.0,,,289.3051,283.83414,0.0
5833.9165,1439985600.0,,,289.39886,281.70914,0.0
5831.4165,1440007200.0,,,288.52386,281.89664,0.0
5828.6665,1440028800.0,,,287.8051,280.1154,0.0
5826.9165,1440050400.0,,,288.13324,278.77164,0.0
5822.9165,1440072000.0,,,287.852,277.02164,0.0
5819.1665,1440093600.0,,,287.38324,279.33414,0.0
5816.9165,1440115200.0,,,286.82074,278.8029,0.0
5814.6665,1440136800.0,,,286.7895,279.83414,0.0
5810.9165,1440158400.0,,,286.7895,279.8654,0.0
5806.1665,1440180000.0,,,286.7426,278.33414,0.0
5803.6665,1440201600.0,,,285.8676,281.4904,0.0
5799.9165,1440223200.0,,,284.94574,279.6154,0.0
5798.1665,1440244800.0,,,283.50824,282.3654,0.0
5794.4165,1440266400.0,,,283.13324,282.8654,0.0
5788.1665,1440288000.0,,,283.39886,282.7404,0.0
5779.6665,1440309600.0,,,284.0551,282.77164,0.0
5776.4165,1440331200.0,,,282.64886,279.5529,0.0
5771.6665,1440352800.0,,,281.83636,285.1779,0.0
5768.9165,1440374400.0,,,282.33636,282.5529,3.5606934e-14
5766.1665,1440396000.0,,,281.4145,282.33414,0.0078125
5763.1665,1440417600.0,,,281.14886,282.70914,0.0
5754.4165,1440439200.0,,,281.4926,277.77164,0.0
5751.4165,1440460800.0,,,282.8051,281.4904,0.0
5750.1665,1440482400.0,,,282.852,285.1154,0.0
5744.6665,1440504000.0,,,283.5551,283.9279,0.0
5740.4165,1440525600.0,,,282.94574,277.08414,0.0
5830.1665,1440547200.0,,,287.07074,283.2404,0.0
5829.9165,1440568800.0,,,287.1645,290.70914,0.0
5829.9165,1440590400.0,,,288.3676,282.8654,0.0
5828.6665,1440612000.0,,,288.8676,281.6779,0.0
5826.6665,1440633600.0,,,288.07074,279.0529,0.0
5825.6665,1440655200.0,,,287.9301,282.4279,0.0
5823.6665,1440676800.0,,,288.14886,283.14664,0.0
5821.9165,1440698400.0,,,288.102,278.0529,0.0
5818.9165,1440720000.0,,,286.69574,281.0529,0.0
5815.4165,1440741600.0,,,286.1176,275.89664,0.0
5811.9165,1440763200.0,,,286.1176,276.1779,0.0
5807.4165,1440784800.0,,,286.32074,277.7404,0.0
5803.4165,1440806400.0,,,286.7895,279.33414,0.0
5799.4165,1440828000.0,,,286.9145,279.27164,0.0
5797.1665,1440849600.0,,,285.52386,280.4904,0.0
5791.9165,1440871200.0,,,284.9926,280.95914,0.0
5786.4165,1440892800.0,,,285.0551,281.64664,0.0
5781.4165,1440914400.0,,,283.4926,282.08414,0.0
5778.4165,1440936000.0,,,283.1645,281.52164,0.0
5772.1665,1440957600.0,,,282.9926,281.7404,0.0
5768.1665,1440979200.0,,,282.4145,283.0529,0.0
5762.4165,1441000800.0,,,281.82074,282.83414,0.0
5756.1665,1441022400.0,,,282.08636,282.5529,0.0
5749.6665,1441044000.0,,,281.64886,282.8029,9.627715e-17
5744.1665,1441065600.0,,,281.57074,281.89664,3.5606934e-14
5741.9165,1441087200.0,,,281.77386,279.6779,0.0078125
5739.1665,1441108800.0,,,281.19574,284.45914,2.6233356e-15
5735.6665,1441130400.0,,,278.25824,278.33414,0.0625
5729.1665,1441152000.0,,,282.227,283.77164,0.0
5725.4165,1441173600.0,,,282.6801,282.27164,0.0
5722.1665,1441195200.0,,,283.44574,283.2404,0.0
5715.9165,1441216800.0,,,281.852,269.39664,0.0
5819.6665,1441238400.0,,,288.6801,280.52164,0.0
5820.4165,1441260000.0,,,287.25824,282.0529,0.0
5818.1665,1441281600.0,,,287.8676,281.39664,0.0
5817.4165,1441303200.0,,,287.7426,279.4904,0.0
5815.1665,1441324800.0,,,288.227,282.1779,0.0
5813.6665,1441346400.0,,,287.0551,282.77164,0.0
5811.9165,1441368000.0,,,286.58636,278.8654,0.0
5810.1665,1441389600.0,,,285.7895,279.4279,0.0
5807.4165,1441411200.0,,,285.102,277.33414,0.0
5803.6665,1441432800.0,,,285.3051,275.6779,0.0
5799.6665,1441454400.0,,,285.1645,278.08414,0.0
5795.6665,1441476000.0,,,284.75824,278.4279,0.0
5789.9165,1441497600.0,,,285.0551,279.64664,0.0
5784.4165,1441519200.0,,,286.33636,279.9904,0.0
5780.6665,1441540800.0,,,285.46136,279.02164,0.0
5774.6665,1441562400.0,,,285.88324,280.20914,0.0
5768.4165,1441584000.0,,,285.977,279.52164,0.0
5763.6665,1441605600.0,,,284.3676,279.64664,0.0
5759.9165,1441627200.0,,,282.977,281.27164,0.0
5753.1665,1441648800.0,,,281.7426,278.6154,0.0
5747.1665,1441670400.0,,,281.71136,283.08414,0.0
5738.4165,1441692000.0,,,281.63324,284.9279,0.0
5732.1665,1441713600.0,,,282.1176,286.58414,0.0
5728.1665,1441735200.0,,,282.00824,285.6779,0.0
5721.9165,1441756800.0,,,281.75824,285.08414,0.0
5721.4165,1441778400.0,,,281.83636,284.64664,0.0
5715.1665,1441800000.0,,,281.602,285.83414,0.0
5713.6665,1441821600.0,,,281.6801,285.64664,0.0
5709.1665,1441843200.0,,,281.5395,281.1154,0.19921875
5707.4165,1441864800.0,,,282.96136,286.52164,0.0
5701.6665,1441886400.0,,,283.27386,280.45914,0.0
5699.9165,1441908000.0,,,281.727,272.70914,0.0
5804.1665,1441929600.0,,,286.977,280.8654,0.0
5806.1665,1441951200.0,,,284.1176,274.8654,0.0
5807.4165,1441972800.0,,,286.3676,277.8029,0.0
5803.1665,1441994400.0,,,287.1176,280.1154,0.0
5802.6665,1442016000.0,,,287.08636,279.83414,0.0
5800.1665,1442037600.0,,,286.63324,280.0529,0.0
5799.1665,1442059200.0,,,285.9145,280.5529,0.0
5796.1665,1442080800.0,,,285.3676,278.95914,0.0
5793.4165,1442102400.0,,,284.88324,275.9279,0.0
5789.4165,1442124000.0,,,285.5395,276.95914,0.0
5784.6665,1442145600.0,,,286.39886,276.77164,0.0
5778.6665,1442167200.0,,,286.77386,283.14664,0.0
5774.1665,1442188800.0,,,286.64886,279.3029,0.0
5768.1665,1442210400.0,,,286.8676,279.89664,0.0
5762.9165,1442232000.0,,,287.02386,277.0529,0.0
5757.4165,1442253600.0,,,286.5395,278.3654,0.0
5750.4165,1442275200.0,,,283.1645,279.20914,0.0078125
5745.1665,1442296800.0,,,282.477,279.39664,0.0
5739.1665,1442318400.0,,,282.50824,282.7404,0.0
5733.6665,1442340000.0,,,281.14886,279.14664,0.0
5729.6665,1442361600.0,,,287.102,266.45914,0.0
5721.9165,1442383200.0,,,284.7426,267.0529,0.0
5717.4165,1442404800.0,,,285.38324,266.39664,3.3970222e-14
5709.4165,1442426400.0,,,282.57074,272.33414,0.3203125
5699.1665,1442448000.0,,,282.4926,270.5529,0.0234375
5698.9165,1442469600.0,,,281.8051,267.02164,0.0078125
5692.1665,1442491200.0,,,280.75824,276.20914,0.1015625
5692.1665,1442512800.0,,,282.94574,281.8029,3.0468597e-27
5691.9165,1442534400.0,,,282.9145,288.89664,0.0390625
5689.9165,1442556000.0,,,281.9145,283.4279,1.0234375
5685.1665,1442577600.0,,,283.21136,277.95914,0.0
5682.1665,1442599200.0,,,281.46136,271.6154,0.01171875
5784.4165,1442620800.0,,,286.52386,280.33414,0.0
5786.9165,1442642400.0,,,285.82074,277.52164,0.0
5792.9165,1442664000.0,,,285.58636,279.45914,0.0
5791.6665,1442685600.0,,,285.64886,281.33414,0.0
5788.9165,1442707200.0,,,287.0551,281.4904,0.0
5787.4165,1442728800.0,,,286.727,281.20914,0.0
5785.4165,1442750400.0,,,286.00824,282.08414,0.0
5781.6665,1442772000.0,,,285.14886,279.70914,0.0
5776.4165,1442793600.0,,,284.9301,279.0529,0.0
5771.1665,1442815200.0,,,285.08636,279.4279,0.0
5766.4165,1442836800.0,,,285.8676,279.4904,0.0
5761.9165,1442858400.0,,,286.38324,279.9279,0.0
5755.6665,1442880000.0,,,287.33636,281.58414,0.0
5750.4165,1442901600.0,,,287.94574,279.77164,0.0
5746.1665,1442923200.0,,,287.38324,279.64664,0.046875
5739.6665,1442944800.0,,,284.852,279.9279,0.0
5736.9165,1442966400.0,,,286.102,274.08414,0.0
5729.4165,1442988000.0,,,288.96136,259.52164,0.0
5727.6665,1443009600.0,,,290.33636,251.17789,0.0
5723.9165,1443031200.0,,,288.21136,249.49039,0.0
5720.1665,1443052800.0,,,289.64886,245.24039,0.0
5715.6665,1443074400.0,,,289.102,253.11539,0.0
5709.9165,1443096000.0,,,289.71136,253.58414,0.0
5703.1665,1443117600.0,,,289.83636,251.33414,0.0
5694.4165,1443139200.0,,,289.94574,259.7404,0.0
5684.9165,1443160800.0,,,290.227,253.70914,1.4398205e-16
5680.9165,1443182400.0,,,283.2895,263.20914,0.0
5675.9165,1443204000.0,,,281.7895,268.83414,5.4560523e-14
5676.9165,1443225600.0,,,281.7895,271.89664,0.015625
5676.1665,1443247200.0,,,281.7426,270.4904,0.890625
5673.9165,1443268800.0,,,282.46136,268.77164,0.08984375
5669.6665,1443290400.0,,,283.32074,265.14664,0.01171875
5762.9165,1443312000.0,,,286.1176,278.5529,0.0
5764.6665,1443333600.0,,,286.6176,281.20914,0.0
5771.6665,1443355200.0,,,285.33636,276.33414,0.0
5773.9165,1443376800.0,,,285.8676,281.08414,0.0
5774.1665,1443398400.0,,,285.6801,275.39664,0.0
5771.9165,1443420000.0,,,287.75824,282.27164,0.0
5768.9165,1443441600.0,,,286.8676,278.33414,0.0
5765.9165,1443463200.0,,,285.8051,278.1154,0.0
5760.4165,1443484800.0,,,285.07074,277.5529,0.0
5752.9165,1443506400.0,,,285.102,279.64664,0.0
5745.4165,1443528000.0,,,285.83636,279.0529,0.0
5739.4165,1443549600.0,,,287.02386,283.8029,0.0
5737.1665,1443571200.0,,,288.64886,279.6779,0.0
5732.1665,1443592800.0,,,281.50824,275.7404,0.0
5726.9165,1443614400.0,,,285.07074,275.89664,0.0
5720.9165,1443636000.0,,,284.58636,255.08414,0.0
5720.6665,1443657600.0,,,285.2426,254.36539,0.0
5717.4165,1443679200.0,,,280.2426,244.05289,0.0
5717.9165,1443700800.0,,,285.4926,247.42789,0.0
5714.4165,1443722400.0,,,285.977,247.36539,0.0
5705.1665,1443744000.0,,,286.477,242.77164,0.0
5701.4165,1443765600.0,,,288.1176,247.55289,0.0
5697.9165,1443787200.0,,,288.5551,248.02164,0.0
5692.1665,1443808800.0,,,287.9301,245.99039,0.0
5683.4165,1443830400.0,,,288.75824,254.20914,0.0
5677.6665,1443852000.0,,,289.5551,254.95914,0.0
5674.6665,1443873600.0,,,283.1801,252.20914,0.12109375
5669.9165,1443895200.0,,,284.1176,265.6154,0.0
5670.1665,1443916800.0,,,282.1645,268.39664,0.00390625
5669.9165,1443938400.0,,,281.227,257.7404,0.046875
5668.6665,1443960000.0,,,280.852,263.77164,0.03125
5664.9165,1443981600.0,,,284.102,257.5529,1.9909855e-14
5739.1665,1444003200.0,,,284.4926,278.6154,0.0
5741.9165,1444024800.0,,,284.8676,278.64664,0.0
5745.9165,1444046400.0,,,283.5551,274.45914,0.0
5752.1665,1444068000.0,,,283.71136,274.52164,0.0
5756.6665,1444089600.0,,,284.6801,273.4904,0.0
5754.1665,1444111200.0,,,287.2895,281.02164,0.0
5749.4165,1444132800.0,,,285.9145,281.1779,0.0
5744.6665,1444154400.0,,,284.94574,277.58414,0.0
5739.6665,1444176000.0,,,284.69574,279.70914,0.0
5734.1665,1444197600.0,,,284.8051,277.70914,0.0
5728.9165,1444219200.0,,,285.7895,280.64664,0.0
5720.9165,1444240800.0,,,286.46136,278.2404,0.0
5718.6665,1444262400.0,,,285.4301,272.89664,0.0
5714.6665,1444284000.0,,,285.27386,245.58414,0.0
5712.9165,1444305600.0,,,283.32074,246.61539,0.0
5713.1665,1444327200.0,,,283.21136,248.24039,0.0
5712.1665,1444348800.0,,,285.88324,250.61539,0.0
5706.4165,1444370400.0,,,285.2426,244.95914,0.0
5702.1665,1444392000.0,,,287.00824,245.86539,0.0
5698.9165,1444413600.0,,,286.8676,259.6779,0.0
5693.9165,1444435200.0,,,286.6801,251.55289,0.0
5690.9165,1444456800.0,,,285.58636,257.2404,0.0
5685.4165,1444478400.0,,,285.46136,257.3029,0.0
5680.9165,1444500000.0,,,285.46136,251.58414,0.0
5676.4165,1444521600.0,,,287.6801,254.64664,0.0
5671.4165,1444543200.0,,,286.4145,247.52164,0.0
5670.9165,1444564800.0,,,285.9301,246.11539,0.0
5665.4165,1444586400.0,,,286.1176,256.70914,0.0
5660.4165,1444608000.0,,,281.14886,249.02164,0.0703125
5661.4165,1444629600.0,,,283.02386,250.42789,0.0234375
5658.6665,1444651200.0,,,279.25824,252.24039,0.0234375
5652.9165,1444672800.0,,,285.75824,259.9279,0.0
5716.9165,1444694400.0,,,283.1176,279.45914,0.3203125
5720.4165,1444716000.0,,,282.38324,277.89664,0.17578125
5724.6665,1444737600.0,,,282.0395,273.5529,0.0078125
5730.4165,1444759200.0,,,281.57074,273.02164,0.0
5737.9165,1444780800.0,,,278.25824,276.08414,0.0
5735.4165,1444802400.0,,,284.9926,281.52164,0.0
5729.1665,1444824000.0,,,284.00824,280.08414,0.0
5724.9165,1444845600.0,,,283.50824,279.9279,0.0
5722.1665,1444867200.0,,,284.58636,279.3029,0.0
5718.1665,1444888800.0,,,285.57074,279.9279,0.0
5713.9165,1444910400.0,,,286.2426,279.3654,0.0
5708.9165,1444932000.0,,,286.727,272.77164,0.0
5702.9165,1444953600.0,,,280.27386,237.49039,0.0
5700.9165,1444975200.0,,,280.4145,244.95914,0.0
5700.4165,1444996800.0,,,281.9145,247.39664,0.0
5701.1665,1445018400.0,,,283.71136,242.77164,0.0
5699.6665,1445040000.0,,,284.5551,244.49039,0.0
5693.4165,1445061600.0,,,283.352,246.61539,0.0
5688.9165,1445083200.0,,,285.6176,250.30289,0.0
5684.4165,1445104800.0,,,283.1176,247.24039,0.0
5683.1665,1445126400.0,,,282.88324,249.49039,0.0
5678.1665,1445148000.0,,,284.14886,255.77164,0.0
5674.4165,1445169600.0,,,284.852,255.64664,0.0
5671.1665,1445191200.0,,,283.96136,250.80289,0.0
5664.9165,1445212800.0,,,283.57074,253.77164,0.0
5661.6665,1445234400.0,,,282.94574,255.64664,0.0
5657.6665,1445256000.0,,,283.25824,241.17789,0.0
5653.4165,1445277600.0,,,284.21136,240.74039,3.842779e-29
5649.6665,1445299200.0,,,284.08636,242.89664,0.0
5648.6665,1445320800.0,,,279.64886,243.70914,0.0
5646.9165,1445342400.0,,,278.63324,247.52164,0.01171875
5640.1665,1445364000.0,,,282.9926,252.86539,0.0
5699.1665,1445385600.0,,,279.71136,273.8654,5.1132812
5699.6665,1445407200.0,,,279.9145,272.45914,0.78125
5700.4165,1445428800.0,,,279.5395,262.33414,0.07421875
5712.4165,1445450400.0,,,276.4145,267.6154,0.0
5714.1665,1445472000.0,,,279.352,266.08414,0.01953125
5713.9165,1445493600.0,,,281.88324,278.9279,0.0
5710.1665,1445515200.0,,,281.977,280.02164,0.0
5708.4165,1445536800.0,,,283.0395,277.02164,0.0
5706.1665,1445558400.0,,,284.57074,280.3029,0.0
5705.6665,1445580000.0,,,285.33636,279.6779,0.0
5700.9165,1445601600.0,,,284.4145,267.64664,0.0
5699.1665,1445623200.0,,,279.4926,242.49039,0.0
5698.1665,1445644800.0,,,280.57074,247.36539,0.0
5693.9165,1445666400.0,,,277.352,245.02164,0.0
5691.1665,1445688000.0,,,281.977,247.05289,0.0
5685.6665,1445709600.0,,,282.9301,245.99039,0.0
5681.4165,1445731200.0,,,281.50824,241.30289,0.0
5678.9165,1445752800.0,,,279.5551,246.02164,0.0
5675.1665,1445774400.0,,,279.5551,242.61539,0.0
5673.1665,1445796000.0,,,279.19574,248.08414,0.0
5668.4165,1445817600.0,,,278.7426,241.67789,0.0
5662.4165,1445839200.0,,,278.57074,243.14664,0.0
5655.6665,1445860800.0,,,279.4301,252.30289,0.0
5652.4165,1445882400.0,,,280.2426,253.11539,0.0
5647.4165,1445904000.0,,,280.227,253.30289,0.0
5647.1665,1445925600.0,,,281.227,246.20914,0.0
5642.4165,1445947200.0,,,280.38324,251.42789,0.0
5642.6665,1445968800.0,,,280.477,252.49039,0.0
5640.9165,1445990400.0,,,281.82074,244.74039,0.0
5640.9165,1446012000.0,,,282.32074,246.64664,0.0
5637.1665,1446033600.0,,,281.4926,252.58414,0.0
5632.4165,1446055200.0,,,279.6176,246.55289,0.0
5679.9165,1446076800.0,,,278.3051,262.6154,4.1835938
5678.1665,1446098400.0,,,277.227,266.95914,2.9414062
5676.6665,1446120000.0,,,274.88324,263.20914,0.5390625
5686.9165,1446141600.0,,,275.21136,257.45914,0.0703125
5688.1665,1446163200.0,,,276.71136,269.7404,0.02734375
5690.1665,1446184800.0,,,280.75824,274.6154,0.0
5689.6665,1446206400.0,,,282.0395,277.64664,0.0
5687.6665,1446228000.0,,,283.0551,278.8029,0.0
5687.9165,1446249600.0,,,282.21136,274.58414,0.0
5687.4165,1446271200.0,,,276.2426,269.64664,0.0
5685.9165,1446292800.0,,,278.39886,250.24039,0.0546875
5684.4165,1446314400.0,,,275.25824,250.33414,0.0
5688.9165,1446336000.0,,,280.1645,246.36539,0.0
5682.4165,1446357600.0,,,278.0551,236.92789,0.0
5673.4165,1446379200.0,,,278.71136,241.99039,0.0
5666.4165,1446400800.0,,,279.39886,239.27164,0.0
5660.9165,1446422400.0,,,278.8051,244.20914,0.0
5661.9165,1446444000.0,,,279.4926,248.36539,0.0
5657.6665,1446465600.0,,,279.08636,247.86539,0.0
5656.6665,1446487200.0,,,275.5551,246.02164,0.0
5649.9165,1446508800.0,,,274.69574,239.95914,0.0
5647.6665,1446530400.0,,,275.727,245.95914,0.0
5644.6665,1446552000.0,,,277.352,249.99039,0.0
5639.4165,1446573600.0,,,279.07074,244.86539,0.0
5635.9165,1446595200.0,,,278.7426,247.20914,0.0
5636.9165,1446616800.0,,,278.3676,246.89664,0.0
5634.6665,1446638400.0,,,278.33636,247.08414,0.0
5634.9165,1446660000.0,,,278.82074,249.17789,0.0
5632.1665,1446681600.0,,,278.9926,254.11539,0.0
5628.6665,1446703200.0,,,280.4926,252.77164,0.0
5624.9165,1446724800.0,,,280.58636,254.70914,0.0
5621.6665,1446746400.0,,,280.3051,255.24039,0.0
5650.6665,1446768000.0,,,278.21136,267.52164,0.0078125
5652.6665,1446789600.0,,,277.46136,259.45914,0.140625
5657.4165,1446811200.0,,,277.2895,257.7404,0.00390625
5662.6665,1446832800.0,,,279.38324,263.89664,0.0
5665.1665,1446854400.0,,,278.7426,264.6154,0.0
5658.4165,1446876000.0,,,277.8676,261.3029,0.0
5662.6665,1446897600.0,,,278.52386,267.08414,0.0
5662.1665,1446919200.0,,,279.33636,267.6154,0.0
5665.4165,1446940800.0,,,276.82074,253.08414,0.0
5670.1665,1446962400.0,,,277.6176,253.86539,0.00390625
5672.6665,1446984000.0,,,269.38324,252.02164,0.67578125
5672.4165,1447005600.0,,,274.44574,249.67789,0.62890625
5662.6665,1447027200.0,,,274.8051,241.08414,4.1025777e-14
5654.1665,1447048800.0,,,277.39886,245.99039,0.0
5660.1665,1447070400.0,,,276.2895,248.20914,0.0
5653.9165,1447092000.0,,,275.352,247.92789,0.0
5642.9165,1447113600.0,,,276.14886,250.17789,0.0
5641.6665,1447135200.0,,,276.02386,251.05289,0.0
5639.1665,1447156800.0,,,276.88324,252.36539,0.0
5637.1665,1447178400.0,,,274.8676,247.05289,0.0
5634.4165,1447200000.0,,,274.227,245.39664,0.0
5632.6665,1447221600.0,,,277.6801,241.05289,0.0
5630.4165,1447243200.0,,,278.19574,243.42789,0.0
5629.6665,1447264800.0,,,277.96136,244.45914,0.0
5629.1665,1447286400.0,,,277.33636,247.27164,0.0
5627.9165,1447308000.0,,,276.9145,251.08414,0.0
5624.6665,1447329600.0,,,276.9145,252.17789,0.0
5619.6665,1447351200.0,,,274.27386,247.89664,0.0
5614.6665,1447372800.0,,,276.2426,253.80289,0.0
5610.4165,1447394400.0,,,276.6645,254.20914,0.0
5605.4165,1447416000.0,,,277.8676,253.42789,0.0
5602.1665,1447437600.0,,,277.977,254.14664,0.0
5624.1665,1447459200.0,,,269.64886,266.58414,0.07421875
5626.6665,1447480800.0,,,270.19574,266.27164,0.0
5631.1665,1447502400.0,,,271.3051,266.64664,2.9160268e-14
5636.6665,1447524000.0,,,267.4301,268.52164,0.0078125
5641.6665,1447545600.0,,,271.0395,270.2404,0.0
5641.4165,1447567200.0,,,276.9145,262.52164,0.0859375
5642.6665,1447588800.0,,,274.7895,250.36539,0.00390625
5639.1665,1447610400.0,,,273.6176,256.02164,0.3125
5643.4165,1447632000.0,,,274.07074,260.3029,1.1210938
5651.6665,1447653600.0,,,275.19574,257.58414,1.1015625
5642.9165,1447675200.0,,,273.9145,245.89664,0.171875
5631.6665,1447696800.0,,,272.82074,244.77164,0.0
5638.4165,1447718400.0,,,276.7426,244.67789,0.0
5632.9165,1447740000.0,,,279.44574,251.55289,0.0
5635.1665,1447761600.0,,,281.21136,256.2404,0.0
5633.1665,1447783200.0,,,272.1801,260.0529,0.0
5627.9165,1447804800.0,,,281.5551,254.58414,0.0
5623.6665,1447826400.0,,,278.6176,248.45914,0.0
5622.9165,1447848000.0,,,277.352,242.45914,0.0
5622.9165,1447869600.0,,,275.94574,246.27164,0.0
5625.4165,1447891200.0,,,276.57074,250.52164,0.0
5621.4165,1447912800.0,,,275.96136,246.52164,0.0
5617.9165,1447934400.0,,,275.9926,250.39664,0.0
5615.6665,1447956000.0,,,276.32074,251.61539,0.0
5613.4165,1447977600.0,,,276.00824,251.20914,0.0
5613.4165,1447999200.0,,,276.8676,251.33414,0.0
5611.1665,1448020800.0,,,277.102,250.52164,0.0
5603.9165,1448042400.0,,,279.58636,257.52164,0.0
5601.1665,1448064000.0,,,279.1801,260.33414,0.0
5596.6665,1448085600.0,,,277.1176,259.2404,0.0
5592.9165,1448107200.0,,,273.852,257.95914,0.0
5588.6665,1448128800.0,,,276.4145,253.11539,0.0
5595.6665,1448150400.0,,,268.44574,268.8029,0.00390625
