time,latitude,longitude,UGRD_10m
1528178400.0,,,1.1575344
1528200000.0,,,-0.9987149
1528221600.0,,,0.45441273
1528243200.0,,,0.81378454
1528264800.0,,,-0.9205892
1528286400.0,,,1.1419044
1528308000.0,,,0.6262845
1528329600.0,,,3.391911
1528351200.0,,,2.7825346
1528372800.0,,,1.4544053
1528394400.0,,,-0.13933858
1528416000.0,,,-1.5612154
1528437600.0,,,-1.3424661
1528459200.0,,,-1.1393397
1528480800.0,,,-2.2799637
1528502400.0,,,1.2512896
1528524000.0,,,-0.23308471
1528545600.0,,,2.8762841
1528567200.0,,,0.67316425
1528588800.0,,,3.1262805
1528610400.0,,,2.3606584
1528632000.0,,,1.2981592
1528653600.0,,,1.829413
1528675200.0,,,2.1575353
1528696800.0,,,0.9075378
1528718400.0,,,2.1575358
1528740000.0,,,1.3294083
1528761600.0,,,1.3294083
1528783200.0,,,2.532533
1528804800.0,,,1.0325363
1528826400.0,,,1.3919092
1528848000.0,,,1.4700367
1528869600.0,,,-0.7174622
1528891200.0,,,-0.8737147
1528912800.0,,,1.4544096
1528934400.0,,,-0.8268379
1528956000.0,,,0.23566033
1528977600.0,,,-2.139339
1528999200.0,,,-1.4049639
1529020800.0,,,-0.35808864
1529042400.0,,,-1.4362196
1529064000.0,,,-0.46745896
1529085600.0,,,1.5481532
1529107200.0,,,0.751281
1529128800.0,,,-2.6237144
1529150400.0,,,-0.8893399
1529172000.0,,,-0.54559195
1529193600.0,,,-2.201838
1529215200.0,,,2.3762858
1529236800.0,,,2.3137853
1529258400.0,,,0.501286
1529280000.0,,,2.6419132
1529301600.0,,,3.3762846
1529323200.0,,,3.3762853
1529344800.0,,,3.048161
1529366400.0,,,3.2981594
1529388000.0,,,2.251286
1529409600.0,,,1.9544088
1529431200.0,,,-1.7643358
1529452800.0,,,-1.5768379
1529474400.0,,,1.0169113
1529496000.0,,,0.7512856
1529517600.0,,,0.34502944
1529539200.0,,,-0.8580896
1529560800.0,,,-0.31121376
1529582400.0,,,0.22003432
1529604000.0,,,-0.4987138
1529625600.0,,,1.6106601
1529647200.0,,,-0.37371174
1529668800.0,,,-0.23308943
1529690400.0,,,-0.27996585
1529712000.0,,,0.48566392
1529733600.0,,,0.0637856
1529755200.0,,,2.032537
1529776800.0,,,-0.29558468
1529798400.0,,,-2.2643416
1529820000.0,,,-3.029964
1529841600.0,,,-1.1237108
1529863200.0,,,-2.1237144
1529884800.0,,,-1.9362125
1529906400.0,,,0.5481663
1529928000.0,,,1.9544104
1529949600.0,,,2.6575358
1529971200.0,,,3.1106613
1529992800.0,,,3.2512856
1530014400.0,,,2.9544103
1530036000.0,,,2.0325356
1530057600.0,,,2.0169067
1530079200.0,,,-0.21746443
1530100800.0,,,-2.1549666
1530122400.0,,,-1.9830873
1530144000.0,,,-2.0455866
1530165600.0,,,-1.045586
1530187200.0,,,-1.373712
1530208800.0,,,0.2669117
1530230400.0,,,-1.4049608
1530252000.0,,,-0.60808784
1530273600.0,,,-0.8268404
1530295200.0,,,-0.8268382
1530316800.0,,,-0.31121582
1530338400.0,,,1.3294097
1530360000.0,,,1.313786
1530381600.0,,,-1.545589
1530403200.0,,,-0.8737141
1530424800.0,,,0.28253266
1530446400.0,,,2.173163
1530468000.0,,,1.2669104
1530489600.0,,,-0.43621725
1530511200.0,,,-1.0768362
1530532800.0,,,1.266912
1530554400.0,,,-0.15496321
1530576000.0,,,2.016911
1530597600.0,,,1.673161
1530619200.0,,,2.2981615
1530640800.0,,,3.813785
1530662400.0,,,3.5012865
1530684000.0,,,3.6731603
1530705600.0,,,1.6731589
1530727200.0,,,1.0012785
1530748800.0,,,-2.0924592
1530770400.0,,,-0.858087
1530792000.0,,,-0.49871543
1530813600.0,,,-0.6080869
1530835200.0,,,-0.95183897
1530856800.0,,,-0.17059675
1530878400.0,,,0.07940935
1530900000.0,,,-0.07683872
1530921600.0,,,0.4544098
1530943200.0,,,-0.81121486
1530964800.0,,,0.36066252
1530986400.0,,,1.345035
1531008000.0,,,-0.8737116
1531029600.0,,,-1.3424636
1531051200.0,,,0.43878543
1531072800.0,,,-0.42058992
1531094400.0,,,0.032539506
1531116000.0,,,0.2356664
1531137600.0,,,2.5012865
1531159200.0,,,-0.9674711
1531180800.0,,,0.31378812
1531202400.0,,,-0.26433903
1531224000.0,,,1.8919128
1531245600.0,,,2.7512858
1531267200.0,,,3.2044082
1531288800.0,,,2.6106617
1531310400.0,,,3.126286
1531332000.0,,,3.8450348
1531353600.0,,,5.1106615
1531375200.0,,,1.7044044
1531396800.0,,,-2.1549635
1531418400.0,,,-0.65496475
1531440000.0,,,-1.3893396
1531461600.0,,,-1.201839
1531483200.0,,,-0.045585997
1531504800.0,,,-0.27996272
1531526400.0,,,0.9231593
1531548000.0,,,1.7200346
1531569600.0,,,0.6887855
1531591200.0,,,-1.5143408
1531612800.0,,,-0.35808817
1531634400.0,,,0.70441014
1531656000.0,,,1.4544115
1531677600.0,,,0.5169108
1531699200.0,,,-0.49871412
1531720800.0,,,-1.1080905
1531742400.0,,,-1.2799642
1531764000.0,,,-0.24871324
1531785600.0,,,2.9700334
1531807200.0,,,0.42316747
1531828800.0,,,1.1575396
1531850400.0,,,-1.0299616
1531872000.0,,,-0.34246352
1531893600.0,,,2.7825325
1531915200.0,,,0.4075345
1531936800.0,,,0.56378746
1531958400.0,,,1.8294095
1531980000.0,,,1.6731594
1532001600.0,,,1.8606617
1532023200.0,,,4.595038
1532044800.0,,,0.2669038
1532066400.0,,,-1.0612139
1532088000.0,,,-0.62371695
1532109600.0,,,-1.373709
1532131200.0,,,-2.9362123
1532152800.0,,,1.0481597
1532174400.0,,,-1.2643374
1532196000.0,,,0.93878615
1532217600.0,,,0.2669121
1532239200.0,,,0.86066025
1532260800.0,,,0.9231607
1532282400.0,,,-0.9362142
1532304000.0,,,2.3762841
1532325600.0,,,-1.2487137
1532347200.0,,,2.0950356
1532368800.0,,,1.2044098
1532390400.0,,,0.31378543
1532412000.0,,,-3.2330873
1532433600.0,,,0.45440817
1532455200.0,,,0.8137855
1532476800.0,,,0.87628543
1532498400.0,,,1.235662
1532520000.0,,,2.4231634
1532541600.0,,,1.5169066
1532563200.0,,,-0.18621233
1532584800.0,,,3.0012863
1532606400.0,,,0.42316023
1532628000.0,,,1.0637858
1532649600.0,,,1.2669091
1532671200.0,,,-0.21746302
1532692800.0,,,2.032536
1532714400.0,,,-2.0299647
1532736000.0,,,-0.3580928
1532757600.0,,,2.2669082
1532779200.0,,,0.36065578
1532800800.0,,,-1.092463
1532822400.0,,,-0.13933845
1532844000.0,,,1.0481646
1532865600.0,,,0.18878575
1532887200.0,,,1.0325347
1532908800.0,,,-1.4205849
1532930400.0,,,-0.7018385
1532952000.0,,,0.47003713
1532973600.0,,,-0.029964456
1532995200.0,,,-0.48309183
1533016800.0,,,0.11066097
1533038400.0,,,0.8919127
1533060000.0,,,1.0481603
1533081600.0,,,1.54816
1533103200.0,,,-0.10808685
1533124800.0,,,0.15753387
1533146400.0,,,1.3137857
1533168000.0,,,-0.32684854
1533189600.0,,,-1.5143398
1533211200.0,,,-0.3893405
1533232800.0,,,1.6887856
1533254400.0,,,1.360659
1533276000.0,,,2.6887798
1533297600.0,,,-1.2643348
1533319200.0,,,0.048162375
1533340800.0,,,-0.5299629
1533362400.0,,,1.7044102
1533384000.0,,,-1.3424652
1533405600.0,,,-2.186216
1533427200.0,,,-0.029965261
1533448800.0,,,1.1887869
1533470400.0,,,-0.8424661
1533492000.0,,,-0.4830894
1533513600.0,,,-1.0924606
1533535200.0,,,0.8294119
1533556800.0,,,0.1887841
1533578400.0,,,-0.18621358
1533600000.0,,,1.5169089
1533621600.0,,,3.7200325
1533643200.0,,,4.970031
1533664800.0,,,2.54816
1533686400.0,,,0.25128716
1533708000.0,,,1.5794127
1533729600.0,,,0.37628812
1533751200.0,,,-0.654964
1533772800.0,,,0.45441115
1533794400.0,,,0.48566064
1533816000.0,,,-0.3893391
1533837600.0,,,-0.061214313
1533859200.0,,,-0.62371343
1533880800.0,,,-1.201838
1533902400.0,,,2.845031
1533924000.0,,,0.37628505
1533945600.0,,,0.6262888
1533967200.0,,,1.9075325
1533988800.0,,,0.2044096
1534010400.0,,,0.50129294
1534032000.0,,,2.016903
1534053600.0,,,-1.3424665
1534075200.0,,,-2.483093
1534096800.0,,,-1.4987086
1534118400.0,,,-1.2955824
1534140000.0,,,-0.4049637
1534161600.0,,,1.0325359
1534183200.0,,,0.8919106
1534204800.0,,,0.17316136
1534226400.0,,,-1.045585
1534248000.0,,,-1.7643389
1534269600.0,,,0.7200349
1534291200.0,,,1.8919091
1534312800.0,,,1.6887825
1534334400.0,,,1.735661
1534356000.0,,,3.5794065
1534377600.0,,,1.0012882
1534399200.0,,,0.86066383
1534420800.0,,,4.8762836
1534442400.0,,,3.3450367
1534464000.0,,,0.25128645
1534485600.0,,,1.2044101
1534507200.0,,,0.7825363
1534528800.0,,,-0.3737156
1534550400.0,,,3.8606622
1534572000.0,,,4.1106567
1534593600.0,,,-0.4205871
1534615200.0,,,-0.5455821
1534636800.0,,,0.3294177
1534658400.0,,,1.3762902
1534680000.0,,,2.0169108
1534701600.0,,,-0.7174645
1534723200.0,,,-2.1237166
1534744800.0,,,0.36065373
1534766400.0,,,-2.0143378
1534788000.0,,,-0.26434028
1534809600.0,,,-2.01434
1534831200.0,,,-0.09246565
1534852800.0,,,1.5637856
1534874400.0,,,1.1887854
1534896000.0,,,1.3762825
1534917600.0,,,3.9387882
1534939200.0,,,5.4231606
1534960800.0,,,2.829409
1534982400.0,,,2.501287
1535004000.0,,,5.032532
1535025600.0,,,4.1887865
1535047200.0,,,4.376284
1535068800.0,,,5.6106596
1535090400.0,,,4.0481596
1535112000.0,,,2.7356622
1535133600.0,,,3.688785
1535155200.0,,,5.720035
1535176800.0,,,2.7512882
1535198400.0,,,2.6262858
1535220000.0,,,4.23566
1535241600.0,,,0.4856599
1535263200.0,,,0.7512777
1535284800.0,,,-0.5455883
1535306400.0,,,-0.7799714
1535328000.0,,,-0.32684025
1535349600.0,,,-0.67058873
1535371200.0,,,-0.451835
1535392800.0,,,-0.88933885
1535414400.0,,,0.12628286
1535436000.0,,,-1.498707
1535457600.0,,,-0.20183729
1535479200.0,,,-0.29558915
1535500800.0,,,-1.1549616
1535522400.0,,,1.9856596
1535544000.0,,,2.5637844
1535565600.0,,,7.548158
1535587200.0,,,7.954411
1535608800.0,,,5.3294125
1535630400.0,,,5.204409
1535652000.0,,,5.3606606
1535673600.0,,,5.173163
1535695200.0,,,3.1419103
1535716800.0,,,4.9544106
1535738400.0,,,4.6262875
1535760000.0,,,5.3294115
1535781600.0,,,6.126287
1535803200.0,,,5.4700356
1535824800.0,,,4.7200356
1535846400.0,,,7.0637856
1535868000.0,,,4.923162
1535889600.0,,,6.454411
1535911200.0,,,1.1262857
1535932800.0,,,-0.51434046
1535954400.0,,,-0.20183845
1535976000.0,,,-1.2643381
1535997600.0,,,-0.26434618
1536019200.0,,,0.40753204
1536040800.0,,,-1.4049715
1536062400.0,,,-2.092451
1536084000.0,,,1.8294015
1536105600.0,,,-0.9674658
1536127200.0,,,-0.514324
1536148800.0,,,-0.46749118
1536170400.0,,,-0.061220486
1536192000.0,,,0.7669098
1536213600.0,,,0.9856596
1536235200.0,,,-0.07683722
1536256800.0,,,0.4075354
1536278400.0,,,-1.045589
1536300000.0,,,0.18878862
1536321600.0,,,2.766906
1536343200.0,,,1.4387882
1536364800.0,,,4.1887865
1536386400.0,,,6.57941
1536408000.0,,,7.173161
1536429600.0,,,6.57941
1536451200.0,,,7.641912
1536472800.0,,,6.720032
1536494400.0,,,6.798158
1536516000.0,,,2.0169091
1536537600.0,,,-0.42058933
1536559200.0,,,1.1731607
1536580800.0,,,-0.56121635
1536602400.0,,,-1.3737141
1536624000.0,,,1.7669137
1536645600.0,,,4.845032
1536667200.0,,,4.032527
1536688800.0,,,1.0637858
1536710400.0,,,0.73565894
1536732000.0,,,-0.81121284
1536753600.0,,,0.15753447
1536775200.0,,,-0.82684046
1536796800.0,,,-0.07683779
1536818400.0,,,-0.18621176
1536840000.0,,,1.1418992
1536861600.0,,,0.6887864
1536883200.0,,,1.0481616
1536904800.0,,,3.235659
1536926400.0,,,0.8294087
1536948000.0,,,-1.6393389
1536969600.0,,,1.5325377
1536991200.0,,,3.4387853
1537012800.0,,,-0.7643374
1537034400.0,,,-1.0612142
1537056000.0,,,0.26690888
1537077600.0,,,3.4544144
1537099200.0,,,6.235659
1537120800.0,,,2.7200322
1537142400.0,,,4.0481634
1537164000.0,,,1.9075375
1537185600.0,,,1.4231601
1537207200.0,,,1.7669109
1537228800.0,,,-0.014340061
1537250400.0,,,3.9856603
1537272000.0,,,-0.20183758
1537293600.0,,,0.8606615
1537315200.0,,,1.3606585
1537336800.0,,,-0.13934045
1537358400.0,,,0.1575322
1537380000.0,,,0.8606643
1537401600.0,,,-0.24871564
1537423200.0,,,3.2512665
1537444800.0,,,-0.3112161
1537466400.0,,,-0.10808852
1537488000.0,,,-1.1237142
1537509600.0,,,3.3137834
1537531200.0,,,1.4075327
1537552800.0,,,1.4856639
1537574400.0,,,0.26691008
1537596000.0,,,-2.5768392
1537617600.0,,,-1.4362143
1537639200.0,,,-0.87371415
1537660800.0,,,1.2512852
1537682400.0,,,0.8762855
1537704000.0,,,-2.0924654
1537725600.0,,,-1.0143384
1537747200.0,,,-1.7330906
1537768800.0,,,-1.3112148
1537790400.0,,,0.0637887
1537812000.0,,,2.8762813
1537833600.0,,,1.9856628
1537855200.0,,,1.0012859
1537876800.0,,,-1.7330891
1537898400.0,,,0.07941138
1537920000.0,,,5.9075365
1537941600.0,,,8.470035
1537963200.0,,,7.626286
1537984800.0,,,3.5012853
1538006400.0,,,-5.2571783
1538028000.0,,,-5.1946764
1538049600.0,,,-4.741552
1538071200.0,,,-4.2884293
1538092800.0,,,-4.2884264
1538114400.0,,,-4.0696745
1538136000.0,,,-2.8196745
1538157600.0,,,-2.4602993
1538179200.0,,,-2.882176
1538200800.0,,,-4.554052
1538222400.0,,,-4.913427
1538244000.0,,,-3.4290526
1538265600.0,,,-2.2571766
1538287200.0,,,-0.06967569
1538308800.0,,,0.57093835
1538330400.0,,,-2.8509274
1538352000.0,,,-2.850925
1538373600.0,,,-2.632178
1538395200.0,,,-2.741552
1538416800.0,,,-2.835301
1538438400.0,,,-2.0071785
1538460000.0,,,-2.0384285
1538481600.0,,,-1.9603027
1538503200.0,,,-1.5071774
1538524800.0,,,-1.0384265
1538546400.0,,,-1.194678
1538568000.0,,,-1.3978051
1538589600.0,,,-2.397804
1538611200.0,,,2.5240715
1538632800.0,,,-1.3509264
1538654400.0,,,0.25844836
1538676000.0,,,0.7896951
1538697600.0,,,-5.7571774
1538719200.0,,,-5.179053
1538740800.0,,,-4.6321783
1538762400.0,,,-4.1790514
1538784000.0,,,-2.8978004
1538805600.0,,,-1.7103018
1538827200.0,,,-1.3665518
1538848800.0,,,-1.4915553
1538870400.0,,,-1.3821781
1538892000.0,,,-1.3977993
1538913600.0,,,-2.944671
1538935200.0,,,-4.4134274
1538956800.0,,,-3.429053
1538978400.0,,,-1.6634269
1539000000.0,,,0.8834515
1539021600.0,,,-6.1790423
1539043200.0,,,-1.5228026
1539064800.0,,,-2.9915514
1539086400.0,,,-2.616551
1539108000.0,,,-2.0540516
1539129600.0,,,-2.257177
1539151200.0,,,-2.2259276
1539172800.0,,,-2.5696774
1539194400.0,,,-2.007177
1539216000.0,,,-2.0228035
1539237600.0,,,-1.2884281
1539259200.0,,,-2.4290519
1539280800.0,,,-3.2103024
1539302400.0,,,-4.054048
1539324000.0,,,-2.6321776
1539345600.0,,,-0.77280146
1539367200.0,,,-1.0384278
1539388800.0,,,-5.679052
1539410400.0,,,-5.4446754
1539432000.0,,,-4.491551
1539453600.0,,,-3.5071757
1539475200.0,,,-2.9134269
1539496800.0,,,-2.0071774
1539518400.0,,,-2.4915526
1539540000.0,,,-2.069675
1539561600.0,,,-1.1009282
1539583200.0,,,-0.94467884
1539604800.0,,,-0.63217777
1539626400.0,,,-4.694677
1539648000.0,,,-2.3665543
1539669600.0,,,-3.8196774
1539691200.0,,,-1.9915564
1539712800.0,,,1.6959447
1539734400.0,,,-1.4134294
1539756000.0,,,-2.1321752
1539777600.0,,,-2.2728024
1539799200.0,,,-2.6478026
1539820800.0,,,-2.3196788
1539842400.0,,,-2.4603035
1539864000.0,,,-2.1478028
1539885600.0,,,-2.0228014
1539907200.0,,,-1.8821775
1539928800.0,,,-1.6321765
1539950400.0,,,-2.429051
1539972000.0,,,-2.3509264
1539993600.0,,,-2.0696764
1540015200.0,,,-1.6790501
1540036800.0,,,-1.8196794
1540058400.0,,,-2.3978045
1540080000.0,,,-5.522802
1540101600.0,,,-4.4759264
1540123200.0,,,-3.8509262
1540144800.0,,,-2.8665514
1540166400.0,,,-2.3665504
1540188000.0,,,-1.9603025
1540209600.0,,,-2.1634278
1540231200.0,,,-1.1009268
1540252800.0,,,-1.2571785
1540274400.0,,,-1.3353026
1540296000.0,,,-1.569683
1540317600.0,,,-1.0227914
1540339200.0,,,-4.210295
1540360800.0,,,-4.6478014
1540382400.0,,,-3.6165524
1540404000.0,,,-2.6790533
1540425600.0,,,-3.2259302
1540447200.0,,,-3.8353035
1540468800.0,,,-3.3040543
1540490400.0,,,-3.4134288
1540512000.0,,,-3.0071778
1540533600.0,,,-2.4915543
1540555200.0,,,-2.4915528
1540576800.0,,,-2.4603007
1540598400.0,,,-1.3509276
1540620000.0,,,-1.7884283
1540641600.0,,,-0.9134292
1540663200.0,,,-1.5071759
1540684800.0,,,-1.6790526
1540706400.0,,,-1.0696765
1540728000.0,,,-2.3821757
1540749600.0,,,-0.92905045
1540771200.0,,,-4.9759264
1540792800.0,,,-4.007176
1540814400.0,,,-2.6009262
1540836000.0,,,-1.5384257
1540857600.0,,,-1.6165525
1540879200.0,,,-1.3040528
1540900800.0,,,-1.1946765
1540922400.0,,,-1.4134262
1540944000.0,,,-1.4603013
1540965600.0,,,-2.7728033
1540987200.0,,,0.41468662
1541008800.0,,,-0.038418654
1541030400.0,,,-3.2103028
1541052000.0,,,-2.4290562
1541073600.0,,,-3.9290576
1541095200.0,,,-4.7259274
1541116800.0,,,-4.8353043
1541138400.0,,,-4.8821774
1541160000.0,,,-4.507178
1541181600.0,,,-4.1790524
1541203200.0,,,-3.8665526
1541224800.0,,,-3.3978026
1541246400.0,,,-3.1790526
1541268000.0,,,-2.3040526
1541289600.0,,,-2.272802
1541311200.0,,,-1.960302
1541332800.0,,,-0.6478031
1541354400.0,,,0.08657202
1541376000.0,,,-0.47592533
1541397600.0,,,-0.27280286
1541419200.0,,,-1.4603001
1541440800.0,,,0.774081
1541462400.0,,,-4.5071774
1541484000.0,,,-4.069676
1541505600.0,,,-1.8196739
1541527200.0,,,-0.77280265
1541548800.0,,,-2.0071783
1541570400.0,,,-1.788427
1541592000.0,,,-1.1321766
1541613600.0,,,-0.50717735
1541635200.0,,,-0.8509262
1541656800.0,,,-1.4759257
1541678400.0,,,-3.2415395
1541700000.0,,,-0.47594428
1541721600.0,,,-0.8509301
1541743200.0,,,-3.147802
1541764800.0,,,-4.7571774
1541786400.0,,,-4.9915524
1541808000.0,,,-5.2103024
1541829600.0,,,-5.132178
1541851200.0,,,-4.757177
1541872800.0,,,-4.3821774
1541894400.0,,,-4.2259274
1541916000.0,,,-4.132177
1541937600.0,,,-3.6009288
1541959200.0,,,-3.038427
1541980800.0,,,-2.147803
1542002400.0,,,-1.4290527
1542024000.0,,,-1.4290521
1542045600.0,,,-0.56967545
1542067200.0,,,0.75844675
1542088800.0,,,-0.11655132
1542110400.0,,,-0.350926
1542132000.0,,,3.2740672
1542153600.0,,,-4.5228024
1542175200.0,,,-3.2415483
1542196800.0,,,-1.8977996
1542218400.0,,,-0.25717935
1542240000.0,,,-2.7728033
1542261600.0,,,-2.663428
1542283200.0,,,-2.0228033
1542304800.0,,,-1.7259258
1542326400.0,,,-1.1009289
1542348000.0,,,-0.9915559
1542369600.0,,,1.05532
1542391200.0,,,-1.382181
1542412800.0,,,-1.0071746
1542434400.0,,,-2.6634276
1542456000.0,,,-4.1790543
1542477600.0,,,-4.4603024
1542499200.0,,,-5.0071774
1542520800.0,,,-5.335302
1542542400.0,,,-5.4915533
1542564000.0,,,-4.585303
1542585600.0,,,-4.3821783
1542607200.0,,,-4.194677
1542628800.0,,,-3.5071778
1542650400.0,,,-3.3665528
1542672000.0,,,-2.4603038
1542693600.0,,,-1.5228031
1542715200.0,,,-0.35092703
1542736800.0,,,-0.022803135
1542758400.0,,,0.50844806
1542780000.0,,,0.5084504
1542801600.0,,,1.0709478
1542823200.0,,,1.6178234
1542844800.0,,,-4.210301
1542866400.0,,,-2.507178
1542888000.0,,,-1.1790503
1542909600.0,,,-0.11655392
1542931200.0,,,-2.8665545
1542952800.0,,,-2.632178
1542974400.0,,,-2.1165504
1542996000.0,,,-1.6165524
1543017600.0,,,-1.9759274
1543039200.0,,,-0.06966383
1543060800.0,,,-2.1946838
1543082400.0,,,-3.038423
1543104000.0,,,-4.397803
1543125600.0,,,-3.522796
1543147200.0,,,-3.7884204
1543168800.0,,,-3.9915519
1543190400.0,,,-4.7571774
1543212000.0,,,-5.5696774
1543233600.0,,,-5.725927
1543255200.0,,,-5.0384274
1543276800.0,,,-4.1321774
1543298400.0,,,-3.5696783
1543320000.0,,,-3.132177
1543341600.0,,,-2.8665512
1543363200.0,,,-2.3665519
1543384800.0,,,-1.7259272
1543406400.0,,,-0.47592688
1543428000.0,,,-0.22592656
1543449600.0,,,1.0709479
1543471200.0,,,1.242823
1543492800.0,,,1.8365734
1543514400.0,,,1.7897005
1543536000.0,,,-3.179052
1543557600.0,,,-2.632179
1543579200.0,,,-1.4602991
1543600800.0,,,-1.1946849
1543622400.0,,,-3.1478028
1543644000.0,,,-2.5384245
1543665600.0,,,-1.8821765
1543687200.0,,,-0.9134274
1543708800.0,,,-1.2728026
1543730400.0,,,-0.8977997
1543752000.0,,,-4.1321807
1543773600.0,,,-4.1165547
1543795200.0,,,-4.538426
1543816800.0,,,-2.9603045
1543838400.0,,,-2.9602988
1543860000.0,,,-2.7259266
1543881600.0,,,-3.8040519
1543903200.0,,,-4.538426
1543924800.0,,,-5.3509264
1543946400.0,,,-5.600927
1543968000.0,,,-5.3196774
1543989600.0,,,-4.538429
1544011200.0,,,-3.3040528
1544032800.0,,,-2.3040519
1544054400.0,,,-1.6946764
1544076000.0,,,-1.1009275
1544097600.0,,,-0.25717682
1544119200.0,,,0.39907283
1544140800.0,,,1.1021979
1544162400.0,,,1.1334488
1544184000.0,,,1.3053219
1544205600.0,,,2.0396955
1544227200.0,,,-3.147802
1544248800.0,,,-2.882177
1544270400.0,,,-1.7103013
1544292000.0,,,-3.1478055
1544313600.0,,,-3.6165535
1544335200.0,,,-2.9759269
1544356800.0,,,-2.0071776
1544378400.0,,,-1.8665552
1544400000.0,,,-2.8665516
1544421600.0,,,-3.147803
1544443200.0,,,-4.491552
1544464800.0,,,-3.9759257
1544486400.0,,,-3.1478019
1544508000.0,,,-2.7571776
1544529600.0,,,-2.694669
1544551200.0,,,-1.5228025
1544572800.0,,,-2.8196762
1544594400.0,,,-3.2571764
1544616000.0,,,-3.8978019
1544637600.0,,,-4.788427
1544659200.0,,,-5.5384264
1544680800.0,,,-4.210301
1544702400.0,,,-3.2571774
1544724000.0,,,-2.1946766
1544745600.0,,,-0.41342744
1544767200.0,,,-0.25717634
1544788800.0,,,0.22719842
1544810400.0,,,1.3365725
1544832000.0,,,1.1646979
1544853600.0,,,2.2896974
1544875200.0,,,1.1646997
1544896800.0,,,0.52406967
1544918400.0,,,-3.6478012
1544940000.0,,,-3.4603012
1544961600.0,,,-2.585302
1544983200.0,,,-4.413429
1545004800.0,,,-4.944678
1545026400.0,,,-3.8665516
1545048000.0,,,-1.7415512
1545069600.0,,,-1.632179
1545091200.0,,,-1.8821805
1545112800.0,,,-4.2571783
1545134400.0,,,-4.1634283
1545156000.0,,,-3.1946785
1545177600.0,,,-2.8509266
1545199200.0,,,-3.0696752
1545220800.0,,,-0.74155504
1545242400.0,,,0.33657026
1545264000.0,,,-1.1009275
1545285600.0,,,-1.960302
1545307200.0,,,-2.382177
1545328800.0,,,-3.022802
1545350400.0,,,-3.7259264
1545372000.0,,,-2.7571774
1545393600.0,,,-2.6634257
1545415200.0,,,-1.9290527
1545436800.0,,,-1.3353027
1545458400.0,,,0.13344714
1545480000.0,,,0.55532223
1545501600.0,,,2.3834515
1545523200.0,,,1.789688
1545544800.0,,,-0.4603047
1545566400.0,,,0.8834382
1545588000.0,,,0.93032604
1545609600.0,,,-4.4446764
1545631200.0,,,-3.225928
1545652800.0,,,-2.8821776
1545674400.0,,,-4.7728033
1545696000.0,,,-4.850926
1545717600.0,,,-3.5852993
1545739200.0,,,-1.9759247
1545760800.0,,,-1.9134294
1545782400.0,,,-3.8978074
1545804000.0,,,-4.069678
1545825600.0,,,-3.804049
1545847200.0,,,-2.9759245
1545868800.0,,,-2.4290545
1545890400.0,,,-3.0071757
1545912000.0,,,-1.350927
1545933600.0,,,-0.19467635
1545955200.0,,,-2.2415504
1545976800.0,,,0.33657148
1545998400.0,,,-1.350927
1546020000.0,,,-1.9603013
1546041600.0,,,-1.8196764
1546063200.0,,,-1.5228028
1546084800.0,,,-1.6634262
1546106400.0,,,-1.6634266
1546128000.0,,,-1.2571762
1546149600.0,,,-0.100927144
1546171200.0,,,0.36782262
1546192800.0,,,-0.35092685
1546214400.0,,,-2.2884274
1546236000.0,,,-2.2571783
1546257600.0,,,-1.6790521
1546279200.0,,,-0.05405156
1546300800.0,,,-3.3665533
1546322400.0,,,-2.757177
1546344000.0,,,-3.0071774
1546365600.0,,,-3.1321785
1546387200.0,,,-3.616552
1546408800.0,,,-3.132178
1546430400.0,,,-2.6634283
1546452000.0,,,-2.2884247
1546473600.0,,,-3.2571862
1546495200.0,,,-3.3665538
1546516800.0,,,-1.9290494
1546538400.0,,,-1.3509274
1546560000.0,,,-1.2727976
1546581600.0,,,-1.5384264
1546603200.0,,,-0.7259275
1546624800.0,,,-1.3196777
1546646400.0,,,0.008449053
1546668000.0,,,-1.7884256
1546689600.0,,,-0.11655131
1546711200.0,,,-0.1321776
1546732800.0,,,-0.52280027
1546754400.0,,,-1.7259264
1546776000.0,,,-1.1790524
1546797600.0,,,-0.89780205
1546819200.0,,,-0.35092586
1546840800.0,,,-0.03842749
1546862400.0,,,1.1178225
1546884000.0,,,1.5240732
1546905600.0,,,-1.2727993
1546927200.0,,,-1.1946768
1546948800.0,,,-0.7884296
1546970400.0,,,-1.429053
1546992000.0,,,-2.7103002
1547013600.0,,,-2.304051
1547035200.0,,,-2.6009283
1547056800.0,,,-2.1790528
1547078400.0,,,-3.6165538
1547100000.0,,,-4.3353033
1547121600.0,,,-3.8665516
1547143200.0,,,-2.1634243
1547164800.0,,,-4.3665476
1547186400.0,,,-2.8821797
1547208000.0,,,-2.55405
1547229600.0,,,-1.3353028
1547251200.0,,,-0.96030194
1547272800.0,,,-0.6946825
1547294400.0,,,-0.7415515
1547316000.0,,,-1.1946746
1547337600.0,,,-0.21030298
1547359200.0,,,-0.81967664
1547380800.0,,,-1.9134305
1547402400.0,,,-0.038432244
1547424000.0,,,0.44594556
1547445600.0,,,-1.5384259
1547467200.0,,,-0.50717646
1547488800.0,,,-0.38217667
1547510400.0,,,0.3365742
1547532000.0,,,0.32094863
1547553600.0,,,0.5240741
1547575200.0,,,0.008448364
1547596800.0,,,0.11782147
1547618400.0,,,-0.100923575
1547640000.0,,,-1.1009281
1547661600.0,,,-0.42905143
1547683200.0,,,-3.163429
