time,latitude,longitude,VGRD_10m
1537552800.0,,,-0.081796154
1537574400.0,,,-1.3474141
1537596000.0,,,-0.92554426
1537617600.0,,,-2.2224169
1537639200.0,,,-1.5036653
1537660800.0,,,0.37133226
1537682400.0,,,-0.06616817
1537704000.0,,,-0.92554265
1537725600.0,,,-1.9567934
1537747200.0,,,-3.4880419
1537768800.0,,,0.91820866
1537790400.0,,,1.8713315
1537812000.0,,,-0.425543
1537833600.0,,,-1.4255414
1537855200.0,,,-0.8317957
1537876800.0,,,-0.597418
1537898400.0,,,-1.0817922
1537920000.0,,,1.543207
1537941600.0,,,0.71508163
1537963200.0,,,-0.3630427
1537984800.0,,,1.7307066
1538006400.0,,,-1.6218177
1538028000.0,,,-2.1999412
1538049600.0,,,-2.4655647
1538071200.0,,,-2.9811907
1538092800.0,,,-3.6061902
1538114400.0,,,-4.215565
1538136000.0,,,-4.5749397
1538157600.0,,,-3.8874419
1538179200.0,,,-4.121817
1538200800.0,,,-4.8874416
1538222400.0,,,-7.184318
1538244000.0,,,-8.215568
1538265600.0,,,-8.637444
1538287200.0,,,-8.918692
1538308800.0,,,-2.512436
1538330400.0,,,-8.496817
1538352000.0,,,-8.215566
1538373600.0,,,-7.731193
1538395200.0,,,-7.1061945
1538416800.0,,,-7.2155695
1538438400.0,,,-6.0749445
1538460000.0,,,-5.4655685
1538481600.0,,,-5.6218166
1538503200.0,,,-5.543692
1538524800.0,,,-6.9343166
1538546400.0,,,-7.106193
1538568000.0,,,-7.2311916
1538589600.0,,,-8.715566
1538611200.0,,,-0.8561899
1538632800.0,,,-1.6843181
1538654400.0,,,-1.7936919
1538676000.0,,,-4.6686907
1538697600.0,,,-1.1843159
1538719200.0,,,-1.293691
1538740800.0,,,-1.4655678
1538762400.0,,,-1.9968182
1538784000.0,,,-3.0436926
1538805600.0,,,-3.9030669
1538827200.0,,,-4.2468157
1538848800.0,,,-3.481191
1538870400.0,,,-3.2468145
1538892000.0,,,-3.6530643
1538913600.0,,,-6.1686916
1538935200.0,,,-8.481191
1538956800.0,,,-8.88744
1538978400.0,,,-9.668692
1539000000.0,,,-0.8093099
1539021600.0,,,-5.981193
1539043200.0,,,-9.278065
1539064800.0,,,-8.731193
1539086400.0,,,-9.059316
1539108000.0,,,-8.512443
1539129600.0,,,-7.6218166
1539151200.0,,,-7.731192
1539172800.0,,,-7.5593176
1539194400.0,,,-7.4968185
1539216000.0,,,-7.2311954
1539237600.0,,,-8.153066
1539259200.0,,,-7.465568
1539280800.0,,,-7.5593176
1539302400.0,,,-6.3405676
1539324000.0,,,-4.52807
1539345600.0,,,-4.043694
1539367200.0,,,-2.621814
1539388800.0,,,-1.3718159
1539410400.0,,,-1.44994
1539432000.0,,,-2.2311928
1539453600.0,,,-2.6374395
1539475200.0,,,-2.8874443
1539496800.0,,,-3.7468154
1539518400.0,,,-3.2624407
1539540000.0,,,-3.6999433
1539561600.0,,,-4.871816
1539583200.0,,,-3.2780688
1539604800.0,,,-3.16869
1539626400.0,,,-5.01244
1539648000.0,,,-8.38744
1539669600.0,,,-8.153066
1539691200.0,,,-5.028066
1539712800.0,,,-2.8718183
1539734400.0,,,-7.5124407
1539756000.0,,,-7.1374393
1539777600.0,,,-7.3561907
1539799200.0,,,-7.2624416
1539820800.0,,,-7.590565
1539842400.0,,,-7.887438
1539864000.0,,,-7.5749383
1539885600.0,,,-7.4811926
1539907200.0,,,-6.9811926
1539928800.0,,,-7.262442
1539950400.0,,,-7.340566
1539972000.0,,,-6.996816
1539993600.0,,,-6.7780666
1540015200.0,,,-6.5905685
1540036800.0,,,-5.07494
1540058400.0,,,-2.6843154
1540080000.0,,,-0.91869324
1540101600.0,,,-2.1999395
1540123200.0,,,-2.090566
1540144800.0,,,-2.8249433
1540166400.0,,,-3.1374433
1540188000.0,,,-3.2155688
1540209600.0,,,-3.69994
1540231200.0,,,-4.059319
1540252800.0,,,-4.1843157
1540274400.0,,,-3.512441
1540296000.0,,,-3.2155654
1540317600.0,,,0.40944123
1540339200.0,,,-7.043689
1540360800.0,,,-6.6530657
1540382400.0,,,-4.1218143
1540404000.0,,,-3.4811962
1540425600.0,,,-6.090567
1540447200.0,,,-6.7468166
1540468800.0,,,-7.3561916
1540490400.0,,,-7.8405657
1540512000.0,,,-7.7468143
1540533600.0,,,-7.6686907
1540555200.0,,,-7.090565
1540576800.0,,,-7.2624393
1540598400.0,,,-7.324941
1540620000.0,,,-7.1374416
1540641600.0,,,-7.324938
1540663200.0,,,-6.512442
1540684800.0,,,-6.324942
1540706400.0,,,-6.4343157
1540728000.0,,,-5.371817
1540749600.0,,,0.37818408
1540771200.0,,,-1.3093188
1540792800.0,,,-1.7311937
1540814400.0,,,-1.8874437
1540836000.0,,,-2.746817
1540857600.0,,,-3.6374435
1540879200.0,,,-3.8718169
1540900800.0,,,-4.043692
1540922400.0,,,-4.07494
1540944000.0,,,-3.7155654
1540965600.0,,,-3.7468152
1540987200.0,,,-2.0124292
1541008800.0,,,0.28443125
1541030400.0,,,-3.8093176
1541052000.0,,,-5.7155657
1541073600.0,,,-4.199943
1541095200.0,,,-4.6530647
1541116800.0,,,-5.324941
1541138400.0,,,-5.6374416
1541160000.0,,,-6.2468176
1541181600.0,,,-7.2468157
1541203200.0,,,-6.871817
1541224800.0,,,-6.996817
1541246400.0,,,-6.7780666
1541268000.0,,,-7.0436907
1541289600.0,,,-6.8874416
1541311200.0,,,-6.731191
1541332800.0,,,-6.8718143
1541354400.0,,,-6.9655666
1541376000.0,,,-6.8093176
1541397600.0,,,-6.684315
1541419200.0,,,-6.5280666
1541440800.0,,,-1.1374499
1541462400.0,,,-1.7936916
1541484000.0,,,-1.918692
1541505600.0,,,-2.6061924
1541527200.0,,,-3.4968183
1541548800.0,,,-3.9968166
1541570400.0,,,-4.1374426
1541592000.0,,,-4.3718166
1541613600.0,,,-3.6374402
1541635200.0,,,-2.7468166
1541656800.0,,,-2.7468157
1541678400.0,,,-2.668687
1541700000.0,,,-1.8093157
1541721600.0,,,-1.1530668
1541743200.0,,,-3.1686907
1541764800.0,,,-3.7780674
1541786400.0,,,-3.981193
1541808000.0,,,-4.6061945
1541829600.0,,,-5.434318
1541851200.0,,,-6.262442
1541872800.0,,,-6.871816
1541894400.0,,,-6.996816
1541916000.0,,,-7.1686926
1541937600.0,,,-7.340565
1541959200.0,,,-7.2311926
1541980800.0,,,-6.7468166
1542002400.0,,,-6.6843157
1542024000.0,,,-6.5436907
1542045600.0,,,-5.4499426
1542067200.0,,,-6.1999397
1542088800.0,,,-5.6061907
1542110400.0,,,-5.60619
1542132000.0,,,-3.0124407
1542153600.0,,,-0.77806765
1542175200.0,,,-1.3093163
1542196800.0,,,-2.918693
1542218400.0,,,-4.1218166
1542240000.0,,,-4.2936926
1542261600.0,,,-4.0905657
1542283200.0,,,-3.606191
1542304800.0,,,-3.481191
1542326400.0,,,-2.7155666
1542348000.0,,,-1.9030651
1542369600.0,,,1.5969299
1542391200.0,,,-0.84055704
1542412800.0,,,-0.73119265
1542434400.0,,,-2.621816
1542456000.0,,,-3.3561904
1542477600.0,,,-3.9655666
1542499200.0,,,-4.9343147
1542520800.0,,,-5.3249435
1542542400.0,,,-5.981192
1542564000.0,,,-7.6999383
1542585600.0,,,-6.684316
1542607200.0,,,-7.2311907
1542628800.0,,,-7.121816
1542650400.0,,,-7.1686916
1542672000.0,,,-7.3405657
1542693600.0,,,-6.715566
1542715200.0,,,-5.809316
1542736800.0,,,-5.3874416
1542758400.0,,,-5.0436916
1542780000.0,,,-4.5905657
1542801600.0,,,-4.106191
1542823200.0,,,-3.9499435
1542844800.0,,,-1.4968166
1542866400.0,,,-1.9030683
1542888000.0,,,-3.309318
1542909600.0,,,-4.4968185
1542931200.0,,,-5.0436926
1542952800.0,,,-4.3874426
1542974400.0,,,-4.23119
1542996000.0,,,-3.5280674
1543017600.0,,,-2.356189
1543039200.0,,,-0.77805996
1543060800.0,,,-0.8405676
1543082400.0,,,-1.9186885
1543104000.0,,,-2.3874433
1543125600.0,,,-2.4968169
1543147200.0,,,-2.5749464
1543168800.0,,,-3.8093174
1543190400.0,,,-4.4030657
1543212000.0,,,-5.3249416
1543233600.0,,,-5.9030657
1543255200.0,,,-7.1374407
1543276800.0,,,-6.6686907
1543298400.0,,,-6.6374416
1543320000.0,,,-6.9030666
1543341600.0,,,-6.981191
1543363200.0,,,-6.6843157
1543384800.0,,,-6.3718166
1543406400.0,,,-6.246815
1543428000.0,,,-5.090565
1543449600.0,,,-4.38744
1543471200.0,,,-3.9186904
1543492800.0,,,-4.1218166
1543514400.0,,,-4.7155657
1543536000.0,,,-1.5593175
1543557600.0,,,-1.965569
1543579200.0,,,-3.6530688
1543600800.0,,,-5.7155695
1543622400.0,,,-6.137442
1543644000.0,,,-5.403065
1543665600.0,,,-4.153067
1543687200.0,,,-4.324943
1543708800.0,,,-3.7468164
1543730400.0,,,1.0656854
1543752000.0,,,-1.0749398
1543773600.0,,,-2.8561902
1543795200.0,,,-3.887441
1543816800.0,,,-3.7468164
1543838400.0,,,-0.84057
1543860000.0,,,-2.9499404
1543881600.0,,,-3.5280657
1543903200.0,,,-3.4968176
1543924800.0,,,-4.184316
1543946400.0,,,-5.199941
1543968000.0,,,-5.7468157
1543989600.0,,,-6.793693
1544011200.0,,,-7.3718143
1544032800.0,,,-7.3249407
1544054400.0,,,-6.6999426
1544076000.0,,,-6.653067
1544097600.0,,,-6.012441
1544119200.0,,,-4.653066
1544140800.0,,,-3.3874416
1544162400.0,,,-2.24682
1544184000.0,,,-2.8093154
1544205600.0,,,0.45630887
1544227200.0,,,-2.0905693
1544248800.0,,,-2.887443
1544270400.0,,,-4.4343195
1544292000.0,,,-6.1218166
1544313600.0,,,-6.1218157
1544335200.0,,,-5.371816
1544356800.0,,,-4.762444
1544378400.0,,,-5.2468166
1544400000.0,,,-2.1061852
1544421600.0,,,-1.2624402
1544443200.0,,,-1.6374428
1544464800.0,,,-1.9499403
1544486400.0,,,-1.5280688
1544508000.0,,,-2.8249424
1544529600.0,,,-1.5905648
1544551200.0,,,-1.9030666
1544572800.0,,,-2.199941
1544594400.0,,,-2.762441
1544616000.0,,,-3.0280666
1544637600.0,,,-4.387441
1544659200.0,,,-4.965566
1544680800.0,,,-6.153067
1544702400.0,,,-7.387442
1544724000.0,,,-7.7155676
1544745600.0,,,-6.934318
1544767200.0,,,-6.668692
1544788800.0,,,-5.590567
1544810400.0,,,-4.309316
1544832000.0,,,-3.4343176
1544853600.0,,,-2.6686916
1544875200.0,,,-1.3093181
1544896800.0,,,-0.8093167
1544918400.0,,,-2.4655647
1544940000.0,,,-3.2155685
1544961600.0,,,-4.7468176
1544983200.0,,,-5.6530666
1545004800.0,,,-5.8405666
1545026400.0,,,-4.871816
1545048000.0,,,-6.168693
1545069600.0,,,-6.7780666
1545091200.0,,,1.8312954
1545112800.0,,,-1.5436937
1545134400.0,,,-2.6218154
1545156000.0,,,-1.7780644
1545177600.0,,,-2.621817
1545199200.0,,,-3.7780669
1545220800.0,,,-1.9811844
1545242400.0,,,-0.90306526
1545264000.0,,,-1.6999421
1545285600.0,,,-1.5593153
1545307200.0,,,-1.9030656
1545328800.0,,,-3.090566
1545350400.0,,,-4.418693
1545372000.0,,,-6.4030666
1545393600.0,,,-6.7780657
1545415200.0,,,-7.699941
1545436800.0,,,-7.6218166
1545458400.0,,,-6.903066
1545480000.0,,,-6.4655666
1545501600.0,,,-4.5280647
1545523200.0,,,1.5500511
1545544800.0,,,0.6125573
1545566400.0,,,0.33131167
1545588000.0,,,-0.16868666
1545609600.0,,,-1.9655697
1545631200.0,,,-3.7311928
1545652800.0,,,-4.9030685
1545674400.0,,,-5.621817
1545696000.0,,,-5.512441
1545717600.0,,,-5.5436926
1545739200.0,,,-6.590567
1545760800.0,,,-5.793687
1545782400.0,,,-0.43431738
1545804000.0,,,-0.9499441
1545825600.0,,,-1.5124385
1545847200.0,,,-2.153071
1545868800.0,,,-4.1218166
1545890400.0,,,-4.121816
1545912000.0,,,-2.5280657
1545933600.0,,,-2.7780683
1545955200.0,,,-1.2468132
1545976800.0,,,-0.21556766
1545998400.0,,,-1.2936932
1546020000.0,,,-2.1061924
1546041600.0,,,-4.7624426
1546063200.0,,,-6.3718166
1546084800.0,,,-6.793691
1546106400.0,,,-7.762441
1546128000.0,,,-7.6218166
1546149600.0,,,-7.1218166
1546171200.0,,,-6.028066
1546192800.0,,,-4.246815
1546214400.0,,,-1.6218172
1546236000.0,,,0.112557895
1546257600.0,,,0.47193152
1546279200.0,,,0.3313109
1546300800.0,,,-3.8718197
1546322400.0,,,-4.340569
1546344000.0,,,-5.559318
1546365600.0,,,-6.0280666
1546387200.0,,,-5.059315
1546408800.0,,,-5.6374426
1546430400.0,,,-7.106192
1546452000.0,,,-5.043688
1546473600.0,,,-0.9186911
1546495200.0,,,-0.2468161
1546516800.0,,,-1.3405706
1546538400.0,,,-4.2311873
1546560000.0,,,-3.262439
1546581600.0,,,-4.309314
1546603200.0,,,-2.6530662
1546624800.0,,,-1.3561895
1546646400.0,,,-3.840564
1546668000.0,,,-1.2468178
1546689600.0,,,-2.2780623
1546711200.0,,,-0.49681768
1546732800.0,,,-3.0593176
1546754400.0,,,-5.1374407
1546776000.0,,,-5.934317
1546797600.0,,,-7.0905666
1546819200.0,,,-7.4968166
1546840800.0,,,-6.918692
1546862400.0,,,-6.2624407
1546884000.0,,,-4.8718157
1546905600.0,,,-3.1530654
1546927200.0,,,0.39380777
1546948800.0,,,-0.44993943
1546970400.0,,,0.22193222
1546992000.0,,,-4.871815
1547013600.0,,,-5.0905657
1547035200.0,,,-5.2780666
1547056800.0,,,-6.0749416
1547078400.0,,,-3.4655645
1547100000.0,,,-4.8093185
1547121600.0,,,-6.606191
1547143200.0,,,-3.543686
1547164800.0,,,0.37818024
1547186400.0,,,-1.9655681
1547208000.0,,,-1.9655634
1547229600.0,,,-1.278066
1547251200.0,,,-2.9499438
1547272800.0,,,-0.90307456
1547294400.0,,,-0.84056723
1547316000.0,,,-1.2936957
1547337600.0,,,-2.4030719
1547359200.0,,,-3.0124395
1547380800.0,,,-2.5280652
1547402400.0,,,-0.6374441
1547424000.0,,,-3.5280693
1547445600.0,,,-3.4968138
1547467200.0,,,-5.059316
1547488800.0,,,-6.2780666
1547510400.0,,,-7.074941
1547532000.0,,,-6.481191
1547553600.0,,,-5.778065
1547575200.0,,,-1.5593147
1547596800.0,,,-2.3405654
1547618400.0,,,-0.40306544
1547640000.0,,,0.34693637
1547661600.0,,,1.2688057
1547683200.0,,,-3.715566
1547704800.0,,,-4.7311916
1547726400.0,,,-4.434317
1547748000.0,,,-5.434317
1547769600.0,,,-3.496815
1547791200.0,,,-4.5280666
1547812800.0,,,-6.5124426
1547834400.0,,,-4.8249316
1547856000.0,,,0.22193496
1547877600.0,,,-0.49682096
1547899200.0,,,-2.0593185
1547920800.0,,,-3.1218169
1547942400.0,,,-1.824944
1547964000.0,,,-2.4343164
1547985600.0,,,-2.1530669
1548007200.0,,,-1.8561956
1548028800.0,,,-1.871815
1548050400.0,,,-2.0280666
1548072000.0,,,-3.2311912
1548093600.0,,,-2.3405654
1548115200.0,,,-2.0749402
1548136800.0,,,-2.7468188
1548158400.0,,,-3.9343185
1548180000.0,,,-5.574941
1548201600.0,,,-6.5593166
1548223200.0,,,-6.2311926
1548244800.0,,,-2.4499443
1548266400.0,,,0.36255568
1548288000.0,,,-0.19993915
1548309600.0,,,0.018809486
1548331200.0,,,2.3469331
1548352800.0,,,0.5031867
1548374400.0,,,-3.153068
1548396000.0,,,-3.9655666
1548417600.0,,,-3.996816
1548439200.0,,,-4.23119
1548460800.0,,,-3.7780657
1548482400.0,,,-2.5749397
1548504000.0,,,-3.3561895
1548525600.0,,,-4.66868
1548547200.0,,,-1.8249404
1548568800.0,,,0.08131201
1548590400.0,,,0.98755234
1548612000.0,,,-1.949945
1548633600.0,,,-1.6374457
1548655200.0,,,-2.4499426
1548676800.0,,,-2.246817
1548698400.0,,,-1.2780647
1548720000.0,,,-2.9655652
1548741600.0,,,-1.9186926
1548763200.0,,,-1.6999433
1548784800.0,,,0.20630975
1548806400.0,,,-0.2936915
1548828000.0,,,-2.1999416
1548849600.0,,,-3.4030662
1548871200.0,,,-4.5593157
1548892800.0,,,-5.69994
1548914400.0,,,-3.1999373
1548936000.0,,,-1.2468143
1548957600.0,,,-1.2468183
1548979200.0,,,-2.4811907
1549000800.0,,,-0.5905689
1549022400.0,,,0.4875571
1549044000.0,,,0.3156831
1549065600.0,,,-3.8718169
1549087200.0,,,-3.9030712
1549108800.0,,,-4.0436907
1549130400.0,,,-3.2468166
1549152000.0,,,-2.5749414
1549173600.0,,,-2.5280664
1549195200.0,,,-1.9030653
1549216800.0,,,-2.074941
1549238400.0,,,-1.2311906
1549260000.0,,,1.268809
1549281600.0,,,1.8156712
1549303200.0,,,-1.465568
1549324800.0,,,-2.2624378
1549346400.0,,,-3.3561938
1549368000.0,,,-1.8249459
1549389600.0,,,-2.6374366
1549411200.0,,,-1.5905644
1549432800.0,,,-1.1999387
1549454400.0,,,0.22193441
1549476000.0,,,-1.4030653
1549497600.0,,,-1.9655662
1549519200.0,,,-1.6999422
1549540800.0,,,-2.965567
1549562400.0,,,-2.4343183
1549584000.0,,,-2.4655623
1549605600.0,,,-1.8249416
1549627200.0,,,1.0344328
1549648800.0,,,-1.2468162
1549670400.0,,,-1.4968166
1549692000.0,,,-0.012438675
1549713600.0,,,-1.4499415
1549735200.0,,,-0.9968162
1549756800.0,,,-3.6218178
1549778400.0,,,-4.1999407
1549800000.0,,,-4.4030685
1549821600.0,,,-2.4655619
1549843200.0,,,-2.574937
1549864800.0,,,-2.6530676
1549886400.0,,,-0.8874393
1549908000.0,,,-0.40306515
1549929600.0,,,-1.3405687
1549951200.0,,,-1.9655702
1549972800.0,,,-2.590567
1549994400.0,,,-2.4655678
1550016000.0,,,-2.7468169
1550037600.0,,,-1.9499456
1550059200.0,,,-1.3718183
1550080800.0,,,-2.2311919
1550102400.0,,,-3.137441
1550124000.0,,,-2.1530654
1550145600.0,,,-3.1843178
1550167200.0,,,-3.4811904
1550188800.0,,,-2.3405666
1550210400.0,,,-1.0905685
1550232000.0,,,-2.7936919
1550253600.0,,,-2.7624435
1550275200.0,,,-2.3249426
1550296800.0,,,-1.3718159
1550318400.0,,,0.58130914
1550340000.0,,,-0.94994146
1550361600.0,,,-1.293691
1550383200.0,,,-0.93431723
1550404800.0,,,1.0969325
1550426400.0,,,0.6438082
1550448000.0,,,-3.1999388
1550469600.0,,,-3.4968169
1550491200.0,,,-2.028064
1550512800.0,,,-0.66868955
1550534400.0,,,-0.18431641
1550556000.0,,,-1.2155666
1550577600.0,,,-2.137442
1550599200.0,,,-1.2780665
1550620800.0,,,-1.4030647
1550642400.0,,,-2.6218152
1550664000.0,,,-2.5905666
1550685600.0,,,-3.0124419
1550707200.0,,,-3.3874412
1550728800.0,,,-3.41869
1550750400.0,,,-3.528065
1550772000.0,,,-3.0749412
1550793600.0,,,-0.356194
1550815200.0,,,-1.4499419
1550836800.0,,,-1.887444
1550858400.0,,,-3.0280647
1550880000.0,,,-0.34056666
1550901600.0,,,-1.3249413
1550923200.0,,,-2.0905674
1550944800.0,,,-2.621815
1550966400.0,,,-1.2780659
1550988000.0,,,-1.3249408
1551009600.0,,,-1.1843164
1551031200.0,,,0.08130877
1551052800.0,,,-1.3093168
1551074400.0,,,-0.5749425
1551096000.0,,,-1.2936915
1551117600.0,,,1.2219305
1551139200.0,,,-1.2155684
1551160800.0,,,0.8625496
1551182400.0,,,-0.82493764
1551204000.0,,,2.7375584
1551225600.0,,,0.90943325
1551247200.0,,,-0.0124424845
1551268800.0,,,-1.6530671
1551290400.0,,,-1.934316
1551312000.0,,,-2.184317
1551333600.0,,,-1.8718166
1551355200.0,,,-2.434317
1551376800.0,,,-2.2155647
1551398400.0,,,-2.8405674
1551420000.0,,,-3.496816
1551441600.0,,,-2.746816
1551463200.0,,,-1.3718168
1551484800.0,,,-1.8249434
1551506400.0,,,-2.1530645
1551528000.0,,,-1.6999395
1551549600.0,,,0.22193514
1551571200.0,,,0.15943438
1551592800.0,,,-0.5905676
1551614400.0,,,-0.8718161
1551636000.0,,,-2.3874426
1551657600.0,,,-2.1218183
1551679200.0,,,-1.2936933
1551700800.0,,,-1.9030658
1551722400.0,,,0.19068083
1551744000.0,,,0.45630777
1551765600.0,,,-0.52806646
1551787200.0,,,-0.9499416
1551808800.0,,,1.815683
1551830400.0,,,-0.69994205
1551852000.0,,,-0.7155656
1551873600.0,,,0.3469327
1551895200.0,,,-0.9343106
1551916800.0,,,2.8781831
1551938400.0,,,2.6125562
1551960000.0,,,1.3156836
1551981600.0,,,0.28443214
1552003200.0,,,-1.2624425
1552024800.0,,,-2.996817
1552046400.0,,,-2.7468152
1552068000.0,,,-1.4655681
1552089600.0,,,-2.434317
1552111200.0,,,-2.3093157
1552132800.0,,,-1.7468154
1552154400.0,,,-1.3249427
1552176000.0,,,-0.5436915
1552197600.0,,,-0.5905648
1552219200.0,,,0.081309274
1552240800.0,,,0.612559
1552262400.0,,,1.2688098
1552284000.0,,,1.6281843
1552305600.0,,,0.72193533
1552327200.0,,,1.0656844
1552348800.0,,,1.2531838
1552370400.0,,,1.7844342
1552392000.0,,,-0.24681348
1552413600.0,,,-1.3405654
1552435200.0,,,-0.7624424
1552456800.0,,,-0.18431722
1552478400.0,,,0.3000584
1552500000.0,,,0.17505863
1552521600.0,,,3.362566
1552543200.0,,,1.0813044
1552564800.0,,,0.1594344
1552586400.0,,,-1.0436872
1552608000.0,,,1.4875588
1552629600.0,,,0.89380956
1552651200.0,,,2.0656834
1552672800.0,,,1.034433
1552694400.0,,,-1.0124422
1552716000.0,,,-2.231192
1552737600.0,,,-4.246817
1552759200.0,,,-5.1999407
1552780800.0,,,-4.5280666
1552802400.0,,,-3.9655662
1552824000.0,,,-1.7624402
1552845600.0,,,1.6281859
1552867200.0,,,2.5500572
1552888800.0,,,0.69068015
1552910400.0,,,-0.16869421
1552932000.0,,,0.06568877
1552953600.0,,,4.9719195
1552975200.0,,,3.0344255
1552996800.0,,,1.8938086
1553018400.0,,,2.5031846
1553040000.0,,,2.4406831
1553061600.0,,,3.0344307
1553083200.0,,,1.5344311
1553104800.0,,,0.23756061
1553126400.0,,,0.14380994
1553148000.0,,,0.17505969
1553169600.0,,,2.8313096
1553191200.0,,,-1.199939
1553212800.0,,,1.8313082
1553234400.0,,,4.4563093
1553256000.0,,,0.67505056
1553277600.0,,,-0.9499338
1553299200.0,,,0.737557
1553320800.0,,,0.8313056
1553342400.0,,,1.4563078
1553364000.0,,,1.3469324
1553385600.0,,,0.20630586
1553407200.0,,,-1.8718188
1553428800.0,,,-2.3405683
1553450400.0,,,-5.4655657
1553472000.0,,,-4.871814
1553493600.0,,,0.4719389
1553515200.0,,,1.9250612
1553536800.0,,,-0.24681628
1553558400.0,,,2.3156815
1553580000.0,,,-2.1530643
1553601600.0,,,0.05004597
1553623200.0,,,-0.49682212
1553644800.0,,,0.253186
1553666400.0,,,1.4875573
1553688000.0,,,0.20630395
1553709600.0,,,-0.8249381
1553731200.0,,,0.06568072
1553752800.0,,,-1.1686895
1553774400.0,,,-2.6843126
1553796000.0,,,2.581306
1553817600.0,,,1.4563072
1553839200.0,,,1.362557
1553860800.0,,,0.3156811
1553882400.0,,,-0.6218118
1553904000.0,,,1.3000702
1553925600.0,,,4.4250617
1553947200.0,,,-0.074945025
1553968800.0,,,0.69068074
1553990400.0,,,-0.24681577
1554012000.0,,,-1.6061927
1554033600.0,,,-1.0905658
1554055200.0,,,0.128185
1554076800.0,,,0.378182
1554098400.0,,,-1.199944
1554120000.0,,,-3.9968174
1554141600.0,,,-5.731192
1554163200.0,,,3.4719374
1554184800.0,,,1.5813059
1554206400.0,,,1.5813098
1554228000.0,,,-2.043692
1554249600.0,,,-2.3718143
1554271200.0,,,-1.1843127
1554292800.0,,,0.25318447
1554314400.0,,,-2.6999412
1554336000.0,,,-1.3405665
1554357600.0,,,0.05005908
1554379200.0,,,0.84693325
1554400800.0,,,-0.10618446
1554422400.0,,,-1.2624398
1554444000.0,,,0.4563076
1554465600.0,,,0.0188083
1554487200.0,,,0.3781853
1554508800.0,,,-1.4186924
1554530400.0,,,0.09693341
1554552000.0,,,1.5344322
1554573600.0,,,-1.1686889
1554595200.0,,,2.6438086
1554616800.0,,,4.8313074
1554638400.0,,,3.565686
1554660000.0,,,1.1594301
1554681600.0,,,1.0656877
1554703200.0,,,-0.6374445
1554724800.0,,,-0.35619128
1554746400.0,,,1.0031816
1554768000.0,,,-0.21556632
1554789600.0,,,-1.4186919
1554811200.0,,,-1.7780645
1554832800.0,,,-1.5905663
1554854400.0,,,-1.4186897
1554876000.0,,,-2.528065
1554897600.0,,,0.7219192
1554919200.0,,,0.76881003
1554940800.0,,,-0.13744222
1554962400.0,,,-1.0280682
1554984000.0,,,-2.1374419
1555005600.0,,,-0.590562
1555027200.0,,,0.3469342
1555048800.0,,,-0.6218147
1555070400.0,,,0.6594315
1555092000.0,,,0.72193336
1555113600.0,,,2.237554
1555135200.0,,,2.6438074
1555156800.0,,,0.8156833
1555178400.0,,,0.8938066
1555200000.0,,,0.4250569
1555221600.0,,,0.8469334
1555243200.0,,,-0.41868934
1555264800.0,,,-0.52806675
1555286400.0,,,0.5031847
1555308000.0,,,0.721931
1555329600.0,,,3.8469317
1555351200.0,,,3.003183
1555372800.0,,,0.30005878
1555394400.0,,,-1.6530687
1555416000.0,,,-2.76244
1555437600.0,,,-1.2780682
1555459200.0,,,-0.3093198
1555480800.0,,,-0.76244086
1555502400.0,,,1.0813094
1555524000.0,,,-0.57495046
1555545600.0,,,-2.2780647
1555567200.0,,,-0.5593107
1555588800.0,,,0.19068795
1555610400.0,,,-0.34056604
1555632000.0,,,-0.76244
1555653600.0,,,1.9719311
1555675200.0,,,-0.7936921
1555696800.0,,,-1.6061872
1555718400.0,,,-1.4186928
1555740000.0,,,1.5969322
1555761600.0,,,2.0969362
1555783200.0,,,1.8781834
1555804800.0,,,0.56568116
1555826400.0,,,1.5188079
1555848000.0,,,0.39381075
1555869600.0,,,0.40943325
1555891200.0,,,1.2844332
1555912800.0,,,0.48755914
1555934400.0,,,0.3469342
1555956000.0,,,0.97193277
1555977600.0,,,0.25318334
1555999200.0,,,-0.44993383
1556020800.0,,,1.9094323
1556042400.0,,,3.5031838
1556064000.0,,,1.6438049
1556085600.0,,,-1.3561931
1556107200.0,,,-0.38743934
1556128800.0,,,-2.6999438
1556150400.0,,,-1.9655663
1556172000.0,,,-1.3874441
1556193600.0,,,-0.87181836
1556215200.0,,,1.1906873
1556236800.0,,,0.83130336
1556258400.0,,,-0.2780618
1556280000.0,,,1.6125532
1556301600.0,,,-1.7311908
1556323200.0,,,0.034437913
1556344800.0,,,1.4563086
1556366400.0,,,0.09693482
1556388000.0,,,0.7375595
1556409600.0,,,0.20631054
1556431200.0,,,-0.18431465
1556452800.0,,,-0.24681431
1556474400.0,,,-0.074940376
1556496000.0,,,-0.48119026
1556517600.0,,,3.6594331
1556539200.0,,,-0.5749459
1556560800.0,,,-3.8561907
1556582400.0,,,0.2531848
1556604000.0,,,1.393809
1556625600.0,,,1.6438079
1556647200.0,,,-0.71556455
1556668800.0,,,3.6906843
1556690400.0,,,4.1438074
1556712000.0,,,2.9719281
1556733600.0,,,0.33130646
1556755200.0,,,2.378194
1556776800.0,,,-1.0593188
1556798400.0,,,-1.3405671
1556820000.0,,,-0.8561915
1556841600.0,,,-1.1843182
1556863200.0,,,1.0031817
1556884800.0,,,1.5344355
1556906400.0,,,2.2375555
1556928000.0,,,-0.043686803
